Year,Month,Date,ISO,ISO_Name,Region,Demand_MWh,Total_Generation_MWh,Generation_Coal_MWh,Generation_Natural_Gas_MWh,Generation_Nuclear_MWh,Generation_Wind_MWh,Generation_Solar_MWh,Generation_Hydro_MWh,Generation_Biomass_MWh,Generation_Other_MWh,Mix_Coal_%,Mix_Natural_Gas_%,Mix_Nuclear_%,Mix_Wind_%,Mix_Solar_%,Mix_Hydro_%,Mix_Biomass_%,Mix_Other_%
2020,12,2020-12-01,SPP,Southwest Power Pool,South-Central,102989554.96,113454732.05,30312680.95,25947270.87,13991227.45,25201437.88,12592200.21,2085054.4,2227112.52,1097747.77,26.72,22.87,12.33,22.21,11.1,1.84,1.96,0.97
2020,12,2020-12-01,WECC,Western Electricity Coordinating Council,Western,146826750.92,173133423.11,44241362.23,48235436.11,18730565.77,16490712.92,16579725.79,24864437.23,2669848.27,1321334.8,25.55,27.86,10.82,9.52,9.58,14.36,1.54,0.76
2020,12,2020-12-01,NY_ISO,New York ISO,Northeast,27587827.19,27520904.52,7697044.54,7606028.22,3369402.09,3253700.98,1445276.23,3319011.21,518549.45,311891.81,27.97,27.64,12.24,11.82,5.25,12.06,1.88,1.13
2020,12,2020-12-01,ISO_NE,ISO New England,Northeast,26267285.91,33580176.56,8235398.47,8460811.68,10239001.34,2779524.39,1169324.55,1911276.86,497618.35,287220.92,24.52,25.2,30.49,8.28,3.48,5.69,1.48,0.86
2021,1,2021-01-01,CAISO,California ISO,Western,61331857.5,72498728.92,16020540.6,18148406.76,8429391.91,7575641.72,8033914.92,12229230.5,1370619.5,690983.01,22.1,25.03,11.63,10.45,11.08,16.87,1.89,0.95
2021,1,2021-01-01,ERCOT,ERCOT (Texas),South,71851281.39,79296415.13,21593047.16,19991936.2,8350248.67,20558126.21,4688802.82,1949971.91,1407019.51,757262.65,27.23,25.21,10.53,25.93,5.91,2.46,1.77,0.95
2021,1,2021-01-01,MISO,Midcontinent ISO,Midwest,180363888.62,169587604.9,53898630.45,46172479.67,19492162.59,21967513.45,9355049.96,13426930.32,3435781.62,1839056.84,31.78,27.23,11.49,12.95,5.52,7.92,2.03,1.08
2021,1,2021-01-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,174556426.28,223569748.9,49662096.89,54383931.83,64060411.7,25591561.01,10773098.05,13839213.92,3756352.36,1503083.12,22.21,24.33,28.65,11.45,4.82,6.19,1.68,0.67
2021,1,2021-01-01,SPP,Southwest Power Pool,South-Central,144364546.22,168124174.98,42038698.71,46048997.29,14813583.62,39690996.17,18148652.63,2951081.23,2983852.76,1448312.56,25.0,27.39,8.81,23.61,10.79,1.76,1.77,0.86
2021,1,2021-01-01,WECC,Western Electricity Coordinating Council,Western,202297764.99,243716075.77,65970476.25,61577822.11,27321217.32,22710241.86,25223789.02,35268073.19,3918837.56,1725618.47,27.07,25.27,11.21,9.32,10.35,14.47,1.61,0.71
2021,1,2021-01-01,NY_ISO,New York ISO,Northeast,34151968.34,35857357.38,10416260.0,10423861.09,3643918.38,3955151.48,2077822.85,4285587.47,734414.28,320341.83,29.05,29.07,10.16,11.03,5.79,11.95,2.05,0.89
2021,1,2021-01-01,ISO_NE,ISO New England,Northeast,34376024.81,45197306.69,9811781.08,11089116.18,13060409.4,5123797.5,1980177.51,3111185.07,708947.42,311892.52,21.71,24.53,28.9,11.34,4.38,6.88,1.57,0.69
2021,2,2021-02-01,CAISO,California ISO,Western,46226415.28,53537292.06,15357564.22,13429307.18,5759028.55,5312288.24,6027481.57,6116572.35,1052286.14,482763.8,28.69,25.08,10.76,9.92,11.26,11.42,1.97,0.9
2021,2,2021-02-01,ERCOT,ERCOT (Texas),South,60367038.98,62297798.66,17285512.13,16908649.88,6494387.43,14273329.3,3956405.91,1530429.49,1331943.39,517141.13,27.75,27.14,10.42,22.91,6.35,2.46,2.14,0.83
2021,2,2021-02-01,MISO,Midcontinent ISO,Midwest,129340232.3,136521895.24,44100741.53,39713339.13,14090162.47,18936507.94,7897506.29,8429615.85,2199476.09,1154545.94,32.3,29.09,10.32,13.87,5.78,6.17,1.61,0.85
2021,2,2021-02-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,130033956.51,155639425.42,39708530.21,35757065.17,43742651.22,16966931.42,6846230.16,8817952.63,2477507.36,1322557.23,25.51,22.97,28.11,10.9,4.4,5.67,1.59,0.85
2021,2,2021-02-01,SPP,Southwest Power Pool,South-Central,102997960.03,130374501.88,34702542.8,35356461.42,11950251.6,27328681.2,16070621.25,1926498.04,1913719.39,1125726.18,26.62,27.12,9.17,20.96,12.33,1.48,1.47,0.86
2021,2,2021-02-01,WECC,Western Electricity Coordinating Council,Western,149062168.68,175523267.68,46411066.59,42903815.28,20040988.98,21198856.39,19391073.11,21437449.18,2857261.24,1282756.91,26.44,24.44,11.42,12.08,11.05,12.21,1.63,0.73
2021,2,2021-02-01,NY_ISO,New York ISO,Northeast,24107120.27,25023302.51,7398456.26,6443666.48,3021550.96,3177230.31,1246615.11,2956767.82,513495.5,265520.07,29.57,25.75,12.07,12.7,4.98,11.82,2.05,1.06
2021,2,2021-02-01,ISO_NE,ISO New England,Northeast,24732922.22,30578547.04,6332332.26,7320215.23,9114176.58,3652547.78,1468927.56,1976126.1,455450.09,258771.43,20.71,23.94,29.81,11.94,4.8,6.46,1.49,0.85
2021,3,2021-03-01,CAISO,California ISO,Western,44938768.19,53058734.27,15088810.45,13490655.84,5122914.25,5642781.53,6116911.5,6259363.55,852962.27,484334.89,28.44,25.43,9.66,10.63,11.53,11.8,1.61,0.91
2021,3,2021-03-01,ERCOT,ERCOT (Texas),South,60174966.75,62342375.42,17597878.97,16695055.12,7103228.58,14404284.29,3089169.25,1596741.82,1222038.92,633978.47,28.23,26.78,11.39,23.11,4.96,2.56,1.96,1.02
2021,3,2021-03-01,MISO,Midcontinent ISO,Midwest,143724451.75,147897909.57,41130542.07,47121675.65,16697221.93,19895671.58,7950420.71,10603626.75,2932422.13,1566328.75,27.81,31.86,11.29,13.45,5.38,7.17,1.98,1.06
2021,3,2021-03-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,153983435.58,185580338.19,43054525.83,39858105.71,55588761.64,20427330.05,10279251.33,12306917.81,2626141.99,1439303.82,23.2,21.48,29.95,11.01,5.54,6.63,1.42,0.78
2021,3,2021-03-01,SPP,Southwest Power Pool,South-Central,104287869.98,117650390.05,27545799.94,29406727.65,12405480.35,28461683.39,13962290.13,2652954.62,2231863.92,983590.05,23.41,25.0,10.54,24.19,11.87,2.25,1.9,0.84
2021,3,2021-03-01,WECC,Western Electricity Coordinating Council,Western,165464374.61,171466922.94,42061907.69,43221879.27,18301676.73,19596434.4,23223998.05,19763627.63,3592572.12,1704827.05,24.53,25.21,10.67,11.43,13.54,11.53,2.1,0.99
2021,3,2021-03-01,NY_ISO,New York ISO,Northeast,27666118.87,28421865.44,7834630.81,8281678.43,3361039.8,3215244.4,1419457.74,3446188.57,609063.61,254562.1,27.57,29.14,11.83,11.31,4.99,12.13,2.14,0.9
2021,3,2021-03-01,ISO_NE,ISO New England,Northeast,25207933.85,31064207.54,7683540.63,7217422.84,8678269.47,3489116.01,1426536.91,1920534.63,429922.85,218864.2,24.73,23.23,27.94,11.23,4.59,6.18,1.38,0.7
2021,4,2021-04-01,CAISO,California ISO,Western,47845529.14,58403181.3,14493911.2,14069247.35,5907583.55,6196602.96,7490805.18,8907105.02,827964.65,509961.4,24.82,24.09,10.12,10.61,12.83,15.25,1.42,0.87
2021,4,2021-04-01,ERCOT,ERCOT (Texas),South,61358557.25,65474854.81,16854440.33,17307920.15,7688287.1,16793131.26,3788082.7,1042355.67,1370947.81,629689.78,25.74,26.43,11.74,25.65,5.79,1.59,2.09,0.96
2021,4,2021-04-01,MISO,Midcontinent ISO,Midwest,149107347.07,164294889.24,50087214.21,46912493.65,18042330.29,22257736.2,8179360.02,14702102.05,2800594.86,1313057.97,30.49,28.55,10.98,13.55,4.98,8.95,1.7,0.8
2021,4,2021-04-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,137454626.82,174422637.79,41211819.38,46547726.8,46175576.6,16423212.76,8583546.65,11561819.82,2483916.14,1435019.65,23.63,26.69,26.47,9.42,4.92,6.63,1.42,0.82
2021,4,2021-04-01,SPP,Southwest Power Pool,South-Central,112900709.21,135629208.85,32712104.4,34102031.08,15207191.44,31459157.59,16489921.7,2099787.07,2376907.5,1182108.06,24.12,25.14,11.21,23.19,12.16,1.55,1.75,0.87
2021,4,2021-04-01,WECC,Western Electricity Coordinating Council,Western,144755306.9,160509129.3,43314054.99,38781961.96,15077807.45,18840712.97,22471789.85,17731621.71,2753916.55,1537263.83,26.99,24.16,9.39,11.74,14.0,11.05,1.72,0.96
2021,4,2021-04-01,NY_ISO,New York ISO,Northeast,28553739.38,32023541.97,8137358.12,9174966.69,3727604.69,4242667.32,1779606.36,4126183.94,527003.48,308151.37,25.41,28.65,11.64,13.25,5.56,12.88,1.65,0.96
2021,4,2021-04-01,ISO_NE,ISO New England,Northeast,24786178.47,32273922.95,6915566.79,8234316.86,9432868.15,3307707.44,1665617.2,1978685.33,508324.71,230836.48,21.43,25.51,29.23,10.25,5.16,6.13,1.58,0.72
2021,5,2021-05-01,CAISO,California ISO,Western,46955287.91,58476758.22,13779835.78,14644280.36,6176680.68,5897130.78,7786201.45,8638949.81,1031679.96,521999.4,23.56,25.04,10.56,10.08,13.32,14.77,1.76,0.89
2021,5,2021-05-01,ERCOT,ERCOT (Texas),South,69008773.03,72915446.97,19428170.12,22188046.15,8102927.81,15454571.94,4384655.61,1417043.48,1310223.8,629808.06,26.64,30.43,11.11,21.2,6.01,1.94,1.8,0.86
2021,5,2021-05-01,MISO,Midcontinent ISO,Midwest,154326648.05,165597463.47,42456715.7,50484109.97,20535810.47,22171195.16,8588893.5,16496865.12,3148751.0,1715122.55,25.64,30.49,12.4,13.39,5.19,9.96,1.9,1.04
2021,5,2021-05-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,143589622.04,184260242.56,45165302.33,42091825.56,52154095.75,20151530.28,8361669.64,11507532.92,3226340.08,1601946.01,24.51,22.84,28.3,10.94,4.54,6.25,1.75,0.87
2021,5,2021-05-01,SPP,Southwest Power Pool,South-Central,121369036.76,135215050.68,31818186.95,36374603.69,14625684.88,26417990.13,20152605.0,2149766.6,2345876.48,1330336.94,23.53,26.9,10.82,19.54,14.9,1.59,1.73,0.98
2021,5,2021-05-01,WECC,Western Electricity Coordinating Council,Western,170972313.26,208304147.63,53936291.14,54853450.98,22705303.41,24185692.44,24090568.88,23524760.54,3136357.34,1871722.89,25.89,26.33,10.9,11.61,11.57,11.29,1.51,0.9
2021,5,2021-05-01,NY_ISO,New York ISO,Northeast,29162489.89,34590106.92,9759488.79,9717013.43,3526986.95,3690744.41,1935486.69,5035155.53,670544.88,254686.26,28.21,28.09,10.2,10.67,5.6,14.56,1.94,0.74
2021,5,2021-05-01,ISO_NE,ISO New England,Northeast,28399728.82,34552149.38,7731400.64,8176422.13,10006808.79,3984039.25,1573403.82,2232897.38,538406.65,308770.72,22.38,23.66,28.96,11.53,4.55,6.46,1.56,0.89
2021,6,2021-06-01,CAISO,California ISO,Western,43439019.33,53445344.24,13709065.07,14934717.88,5834806.37,5703813.39,5857995.32,6109063.48,845884.38,449998.34,25.65,27.94,10.92,10.67,10.96,11.43,1.58,0.84
2021,6,2021-06-01,ERCOT,ERCOT (Texas),South,62191334.16,66203858.81,16213049.45,19055229.46,6644055.72,16738653.69,4191491.63,1565372.11,1245500.4,550506.35,24.49,28.78,10.04,25.28,6.33,2.36,1.88,0.83
2021,6,2021-06-01,MISO,Midcontinent ISO,Midwest,149338099.15,160744296.49,49641091.72,42848420.53,19761932.63,22260057.32,10266072.18,11881187.56,2793097.79,1292436.76,30.88,26.66,12.29,13.85,6.39,7.39,1.74,0.8
2021,6,2021-06-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,157880589.13,203607837.98,53931098.35,46659194.17,51541211.72,22578571.14,9382171.63,14485488.18,3508386.83,1521715.96,26.49,22.92,25.31,11.09,4.61,7.11,1.72,0.75
2021,6,2021-06-01,SPP,Southwest Power Pool,South-Central,119084924.12,145237098.36,36536617.31,39816367.95,15180441.2,28597952.89,19541296.53,1855736.89,2591329.6,1117356.01,25.16,27.41,10.45,19.69,13.45,1.28,1.78,0.77
2021,6,2021-06-01,WECC,Western Electricity Coordinating Council,Western,149119021.74,163317678.49,45991257.93,41757545.44,15815313.49,17581384.62,19692721.9,18147199.39,2726997.2,1605258.53,28.16,25.57,9.68,10.77,12.06,11.11,1.67,0.98
2021,6,2021-06-01,NY_ISO,New York ISO,Northeast,28646804.24,30382822.09,8721284.16,7713747.22,3779870.77,3705387.46,1592713.71,4040342.95,525463.27,304012.54,28.7,25.39,12.44,12.2,5.24,13.3,1.73,1.0
2021,6,2021-06-01,ISO_NE,ISO New England,Northeast,26764844.15,32991156.01,7041597.08,7717533.02,9713850.48,3633065.73,1590711.28,2444079.8,590724.4,259594.22,21.34,23.39,29.44,11.01,4.82,7.41,1.79,0.79
2021,7,2021-07-01,CAISO,California ISO,Western,60112859.96,72794016.06,18097214.89,20151902.87,6926946.29,8601500.54,9363520.83,7927638.88,1146515.14,578776.61,24.86,27.68,9.52,11.82,12.86,10.89,1.58,0.8
2021,7,2021-07-01,ERCOT,ERCOT (Texas),South,74048849.86,77188656.87,21981137.01,22643785.6,8206574.71,16130618.01,4157060.76,1617798.41,1623903.87,827778.5,28.48,29.34,10.63,20.9,5.39,2.1,2.1,1.07
2021,7,2021-07-01,MISO,Midcontinent ISO,Midwest,159245716.76,159240102.53,52062886.61,43768675.46,17872139.31,17859841.96,9345203.6,13800400.88,3078727.36,1452227.34,32.69,27.49,11.22,11.22,5.87,8.67,1.93,0.91
2021,7,2021-07-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,170622210.72,228358789.67,53189624.64,50532865.68,68363499.12,24448092.61,10165518.76,16149501.4,3796028.53,1713658.93,23.29,22.13,29.94,10.71,4.45,7.07,1.66,0.75
2021,7,2021-07-01,SPP,Southwest Power Pool,South-Central,143481801.02,163423952.97,43852820.25,36808726.9,18163625.03,33836915.86,23409431.57,2543763.53,3191196.1,1617473.74,26.83,22.52,11.11,20.7,14.32,1.56,1.95,0.99
2021,7,2021-07-01,WECC,Western Electricity Coordinating Council,Western,192672227.16,204652307.56,51498645.44,50172936.49,21040059.0,23786990.84,28647421.51,24000001.15,3508261.25,1997991.88,25.16,24.52,10.28,11.62,14.0,11.73,1.71,0.98
2021,7,2021-07-01,NY_ISO,New York ISO,Northeast,30608687.49,32417351.42,9352814.07,9216026.09,3395480.45,3508437.65,1742201.29,4362138.81,520911.78,319341.28,28.85,28.43,10.47,10.82,5.37,13.46,1.61,0.99
2021,7,2021-07-01,ISO_NE,ISO New England,Northeast,30027787.35,37211571.72,7692973.61,8486136.56,11992866.56,4224354.74,1684287.93,2218489.64,649453.56,263009.12,20.67,22.81,32.23,11.35,4.53,5.96,1.75,0.71
2021,8,2021-08-01,CAISO,California ISO,Western,51688950.46,63169438.51,17569769.8,16800363.49,6387739.85,6909541.32,7480245.91,6652197.21,901564.83,468016.1,27.81,26.6,10.11,10.94,11.84,10.53,1.43,0.74
2021,8,2021-08-01,ERCOT,ERCOT (Texas),South,60886365.43,59054573.16,15480288.51,16570969.85,6840431.4,13698279.3,3477516.91,1344899.68,1041792.62,600394.89,26.21,28.06,11.58,23.2,5.89,2.28,1.76,1.02
2021,8,2021-08-01,MISO,Midcontinent ISO,Midwest,148995197.41,158508594.85,50680105.9,38932199.77,17974077.91,21056915.35,10072061.34,14850277.91,3301290.3,1641666.36,31.97,24.56,11.34,13.28,6.35,9.37,2.08,1.04
2021,8,2021-08-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,160360926.62,201090436.71,49104194.71,52089872.02,51082703.15,19477516.47,10394527.42,13650990.16,3675127.84,1615504.93,24.42,25.9,25.4,9.69,5.17,6.79,1.83,0.8
2021,8,2021-08-01,SPP,Southwest Power Pool,South-Central,113457733.89,137530689.31,31736964.37,38491757.67,12276097.75,30838723.56,18246646.8,2066701.99,2586800.22,1286996.96,23.08,27.99,8.93,22.42,13.27,1.5,1.88,0.94
2021,8,2021-08-01,WECC,Western Electricity Coordinating Council,Western,172560442.9,210280260.4,57732037.49,48538878.17,20502432.67,25604663.61,23045305.27,29204372.75,3671530.41,1981040.03,27.45,23.08,9.75,12.18,10.96,13.89,1.75,0.94
2021,8,2021-08-01,NY_ISO,New York ISO,Northeast,28834503.53,34542671.11,9730651.79,9770274.79,3289035.81,3866701.01,1790993.49,5211186.85,608142.63,275684.73,28.17,28.28,9.52,11.19,5.18,15.09,1.76,0.8
2021,8,2021-08-01,ISO_NE,ISO New England,Northeast,25455463.22,33673412.3,8682598.21,8489561.67,8226579.17,3538944.72,1345963.47,2606737.14,542027.84,241000.08,25.78,25.21,24.43,10.51,4.0,7.74,1.61,0.72
2021,9,2021-09-01,CAISO,California ISO,Western,43020615.51,49245340.69,13511050.88,11952813.16,4583983.93,5072088.85,6184658.02,6642607.28,926594.61,371543.96,27.44,24.27,9.31,10.3,12.56,13.49,1.88,0.75
2021,9,2021-09-01,ERCOT,ERCOT (Texas),South,58673492.6,62286109.06,16501806.88,16302805.61,6519331.17,16569034.47,3349395.93,1401700.84,1127667.51,514366.65,26.49,26.17,10.47,26.6,5.38,2.25,1.81,0.83
2021,9,2021-09-01,MISO,Midcontinent ISO,Midwest,140265497.58,142006535.77,40909791.83,43833524.92,16789015.11,18976223.41,8412085.36,9374419.37,2407156.56,1304319.22,28.81,30.87,11.82,13.36,5.92,6.6,1.7,0.92
2021,9,2021-09-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,157504014.04,200824179.47,49121294.03,52797616.15,49111377.6,21497006.74,8041390.84,15563917.0,2960274.14,1731302.97,24.46,26.29,24.45,10.7,4.0,7.75,1.47,0.86
2021,9,2021-09-01,SPP,Southwest Power Pool,South-Central,104170540.28,121447971.92,35290632.93,28911630.19,13941624.59,24992359.44,13031147.79,2141909.38,2059102.7,1079564.9,29.06,23.81,11.48,20.58,10.73,1.76,1.7,0.89
2021,9,2021-09-01,WECC,Western Electricity Coordinating Council,Western,162162209.3,176885072.19,45001853.27,41694613.44,19019615.24,21894589.21,21789928.1,22678840.86,3212843.99,1592788.06,25.44,23.57,10.75,12.38,12.32,12.82,1.82,0.9
2021,9,2021-09-01,NY_ISO,New York ISO,Northeast,25599874.48,28114857.27,6475155.18,8741729.15,2618693.62,3806899.24,1390007.19,4259588.84,548770.77,274013.27,23.03,31.09,9.31,13.54,4.94,15.15,1.95,0.97
2021,9,2021-09-01,ISO_NE,ISO New England,Northeast,26978392.96,31887806.42,7488377.07,6966446.74,9216595.53,3681749.55,1501325.23,2313002.14,471976.26,248333.91,23.48,21.85,28.9,11.55,4.71,7.25,1.48,0.78
2021,10,2021-10-01,CAISO,California ISO,Western,48858266.99,59887525.12,15548954.01,15627929.48,6671042.14,5481914.18,6049497.87,8914469.35,1070539.46,523178.63,25.96,26.1,11.14,9.15,10.1,14.89,1.79,0.87
2021,10,2021-10-01,ERCOT,ERCOT (Texas),South,67077582.58,72527047.56,22367976.82,17942693.89,7339548.84,17222691.5,4323245.67,1147278.03,1415040.56,768572.24,30.84,24.74,10.12,23.75,5.96,1.58,1.95,1.06
2021,10,2021-10-01,MISO,Midcontinent ISO,Midwest,148028159.01,147550811.11,45229057.69,40600589.99,18397470.57,21067351.08,7768336.22,9806965.28,3022400.36,1658639.92,30.65,27.52,12.47,14.28,5.26,6.65,2.05,1.12
2021,10,2021-10-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,146999779.37,177304464.64,44179854.95,48326009.46,45452871.27,16932578.76,8096388.56,9990496.88,2684967.04,1641297.72,24.92,27.26,25.64,9.55,4.57,5.63,1.51,0.93
2021,10,2021-10-01,SPP,Southwest Power Pool,South-Central,104814556.39,115624208.3,26643370.27,27103361.06,13176795.96,29660279.19,13792231.55,2108277.3,2074647.29,1065245.67,23.04,23.44,11.4,25.65,11.93,1.82,1.79,0.92
2021,10,2021-10-01,WECC,Western Electricity Coordinating Council,Western,161706601.08,189016721.0,55103592.88,52688479.56,16516435.52,18655662.74,22970402.8,18004483.39,3565822.03,1511842.09,29.15,27.88,8.74,9.87,12.15,9.53,1.89,0.8
2021,10,2021-10-01,NY_ISO,New York ISO,Northeast,28307025.92,30914529.78,8705930.53,8761640.01,3177576.49,3401231.09,1763101.64,4224784.79,608046.59,272218.64,28.16,28.34,10.28,11.0,5.7,13.67,1.97,0.88
2021,10,2021-10-01,ISO_NE,ISO New England,Northeast,25375483.15,29774391.66,7649986.64,7645429.14,7567931.59,2986143.66,1455586.09,1792252.31,460952.67,216109.56,25.69,25.68,25.42,10.03,4.89,6.02,1.55,0.73
2021,11,2021-11-01,CAISO,California ISO,Western,49594649.23,56461372.99,12767965.8,16103552.67,6197973.26,7181531.78,6611076.37,6232414.72,906393.2,460465.2,22.61,28.52,10.98,12.72,11.71,11.04,1.61,0.82
2021,11,2021-11-01,ERCOT,ERCOT (Texas),South,66519920.02,69868655.03,16914950.88,17866323.84,8836480.49,18221859.64,4418709.49,1441115.63,1444682.18,724532.88,24.21,25.57,12.65,26.08,6.32,2.06,2.07,1.04
2021,11,2021-11-01,MISO,Midcontinent ISO,Midwest,150432081.26,168130136.17,51276673.57,50145236.23,20135979.26,20920164.95,9680166.78,11688034.8,2762132.95,1521747.63,30.5,29.83,11.98,12.44,5.76,6.95,1.64,0.91
2021,11,2021-11-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,153839877.87,197289016.52,49630091.49,49014115.29,56647959.89,17424972.91,8186632.79,11994524.09,2980925.65,1409794.42,25.16,24.84,28.71,8.83,4.15,6.08,1.51,0.71
2021,11,2021-11-01,SPP,Southwest Power Pool,South-Central,116681546.6,141137845.69,36816558.78,40053636.82,13890451.48,27796232.17,16263397.14,2878140.26,2297447.43,1141981.61,26.09,28.38,9.84,19.69,11.52,2.04,1.63,0.81
2021,11,2021-11-01,WECC,Western Electricity Coordinating Council,Western,152743228.01,177096250.03,41603960.26,50574980.47,16052496.03,17386291.79,25180474.64,21474547.65,3334741.75,1488757.43,23.49,28.56,9.06,9.82,14.22,12.13,1.88,0.84
2021,11,2021-11-01,NY_ISO,New York ISO,Northeast,27764946.31,31159016.97,9314946.27,7963666.49,3699614.08,3300810.78,1693523.82,4344010.59,571396.96,271047.99,29.89,25.56,11.87,10.59,5.44,13.94,1.83,0.87
2021,11,2021-11-01,ISO_NE,ISO New England,Northeast,25323893.45,31112965.88,6998340.44,7879278.79,8860660.24,2944553.71,1584249.18,2133559.71,452622.54,259701.27,22.49,25.32,28.48,9.46,5.09,6.86,1.45,0.83
2021,12,2021-12-01,CAISO,California ISO,Western,43226206.88,51859340.96,11591060.54,14633554.63,5542984.12,6173868.89,6975506.6,5680100.22,791399.45,470866.51,22.35,28.22,10.69,11.91,13.45,10.95,1.53,0.91
2021,12,2021-12-01,ERCOT,ERCOT (Texas),South,68032128.0,72727946.93,19295239.62,19117667.01,6980524.6,19293539.65,4417250.35,1517922.09,1496952.75,608850.86,26.53,26.29,9.6,26.53,6.07,2.09,2.06,0.84
2021,12,2021-12-01,MISO,Midcontinent ISO,Midwest,157617381.85,149725362.75,40574935.03,43813378.65,19884394.37,20540315.18,9501897.32,10273467.22,3352376.21,1784598.77,27.1,29.26,13.28,13.72,6.35,6.86,2.24,1.19
2021,12,2021-12-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,145745300.88,188805924.85,47519134.0,47373288.44,49616081.45,21410164.81,8450039.66,9673630.01,3349190.17,1414396.31,25.17,25.09,26.28,11.34,4.48,5.12,1.77,0.75
2021,12,2021-12-01,SPP,Southwest Power Pool,South-Central,120457765.36,155118596.0,39259553.04,40857043.62,16293489.76,33250853.78,19072253.71,2923958.38,2142655.45,1318788.26,25.31,26.34,10.5,21.44,12.3,1.88,1.38,0.85
2021,12,2021-12-01,WECC,Western Electricity Coordinating Council,Western,167058268.17,199696027.77,50690901.59,44298559.59,22848405.97,24210422.03,26407395.85,26329151.0,3031881.11,1879310.63,25.38,22.18,11.44,12.12,13.22,13.18,1.52,0.94
2021,12,2021-12-01,NY_ISO,New York ISO,Northeast,27607467.42,30416038.81,7485722.8,9385779.44,3723856.39,3948277.26,1852844.62,3176401.59,590077.63,253079.08,24.61,30.86,12.24,12.98,6.09,10.44,1.94,0.83
2021,12,2021-12-01,ISO_NE,ISO New England,Northeast,26822819.71,35814073.46,7845995.23,9040847.92,10633291.81,3986956.52,1688674.64,1791052.85,540927.54,286326.96,21.91,25.24,29.69,11.13,4.72,5.0,1.51,0.8
2022,1,2022-01-01,CAISO,California ISO,Western,59599349.34,70925770.51,18613775.47,17448240.06,6808844.9,7808262.0,11449366.61,6780656.01,1332633.78,683991.68,26.24,24.6,9.6,11.01,16.14,9.56,1.88,0.96
2022,1,2022-01-01,ERCOT,ERCOT (Texas),South,77213240.91,82282526.24,19689414.34,20455525.16,8503053.08,23659476.19,5979448.56,1714597.03,1586337.04,694674.84,23.93,24.86,10.33,28.75,7.27,2.08,1.93,0.84
2022,1,2022-01-01,MISO,Midcontinent ISO,Midwest,184725584.53,175466586.18,45612797.3,50039552.46,21203732.9,25728714.37,13635281.65,13539618.57,3585666.56,2121222.37,26.0,28.52,12.08,14.66,7.77,7.72,2.04,1.21
2022,1,2022-01-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,191895379.37,252071105.31,58881408.0,66415047.32,69008119.79,23126822.02,12670624.44,15488020.35,4325590.73,2155472.67,23.36,26.35,27.38,9.17,5.03,6.14,1.72,0.86
2022,1,2022-01-01,SPP,Southwest Power Pool,South-Central,145079959.28,168517801.36,38168649.58,45516751.8,17432455.35,34542175.16,24987074.06,3077280.36,3255508.06,1537906.99,22.65,27.01,10.34,20.5,14.83,1.83,1.93,0.91
2022,1,2022-01-01,WECC,Western Electricity Coordinating Council,Western,188567637.47,229304813.07,61574468.04,53699284.47,20830406.46,28428752.4,31226742.03,27697900.61,3707497.48,2139761.57,26.85,23.42,9.08,12.4,13.62,12.08,1.62,0.93
2022,1,2022-01-01,NY_ISO,New York ISO,Northeast,35216960.93,37741457.5,9538884.03,11727480.26,4298307.29,4746693.42,2202098.94,4164121.3,762978.29,300893.97,25.27,31.07,11.39,12.58,5.83,11.03,2.02,0.8
2022,1,2022-01-01,ISO_NE,ISO New England,Northeast,29395732.18,40338717.75,9199487.06,10379067.54,11633285.21,3754676.46,1949175.53,2509363.5,618348.13,295314.32,22.81,25.73,28.84,9.31,4.83,6.22,1.53,0.73
2022,2,2022-02-01,CAISO,California ISO,Western,47923089.4,55366397.58,13749145.19,13627500.77,5558090.06,7251904.74,7834654.36,5767731.23,1028377.68,548993.56,24.83,24.61,10.04,13.1,14.15,10.42,1.86,0.99
2022,2,2022-02-01,ERCOT,ERCOT (Texas),South,59364557.65,63685706.4,14797226.89,18107075.43,6143734.52,16939510.29,4757593.09,1186512.61,1209803.45,544250.12,23.23,28.43,9.65,26.6,7.47,1.86,1.9,0.85
2022,2,2022-02-01,MISO,Midcontinent ISO,Midwest,139379635.9,144914675.38,35313068.33,43022830.04,17815959.46,20441321.26,9607882.51,14341026.55,3060075.45,1312511.78,24.37,29.69,12.29,14.11,6.63,9.9,2.11,0.91
2022,2,2022-02-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,142155155.4,183104677.24,40394064.19,50123425.2,49491032.51,20267950.08,9132768.81,9507229.51,2636165.24,1552041.7,22.06,27.37,27.03,11.07,4.99,5.19,1.44,0.85
